,openmlid,learner,violation,acceptance
10,3,sklearn.linear_model.RidgeClassifier,"[0.3125 0.25   0.25   0.3125 0.25   0.25   0.3125 0.3125 0.3125 0.4375
 0.5    0.4375 0.5625 0.375  0.25   0.3125 0.25   0.25   0.3125 0.25
 0.25   0.25   0.3125 0.3125 0.375  0.375  0.5    0.4375 0.4375 0.25
 0.25   0.375  0.25   0.4375 0.4375 0.4375 0.4375 0.3125 0.375  0.3125
 0.3125 0.375  0.5    0.375  0.4375 0.4375 0.4375 0.375  0.375  0.375
 0.25   0.25   0.3125 0.3125 0.3125 0.3125 0.3125 0.375  0.4375 0.5
 0.5    0.375  0.25   0.3125 0.25   0.375  0.4375 0.375  0.3125 0.375
 0.375  0.375  0.375  0.4375 0.4375 0.4375 0.4375 0.25   0.25   0.25
 0.25   0.25   0.3125 0.25   0.25   0.25   0.3125 0.3125 0.3125 0.375
 0.5    0.4375 0.5    0.3125 0.3125 0.375  0.3125 0.25   0.3125 0.3125
 0.3125 0.3125 0.4375 0.3125 0.3125 0.375  0.4375 0.4375 0.4375 0.375
 0.5    0.4375 0.5    0.375  0.3125 0.25   0.3125 0.25   0.375  0.3125
 0.3125 0.375  0.4375 0.5    0.4375]","[0.6875 0.75   0.75   0.6875 0.75   0.75   0.6875 0.6875 0.6875 0.5625
 0.5    0.5625 0.4375 0.625  0.75   0.6875 0.75   0.75   0.6875 0.75
 0.75   0.75   0.6875 0.6875 0.625  0.625  0.5    0.5625 0.5625 0.75
 0.75   0.625  0.75   0.5625 0.5625 0.5625 0.5625 0.6875 0.625  0.6875
 0.6875 0.625  0.5    0.625  0.5625 0.5625 0.5625 0.625  0.625  0.625
 0.75   0.75   0.6875 0.6875 0.6875 0.6875 0.6875 0.625  0.5625 0.5
 0.5    0.625  0.75   0.6875 0.75   0.625  0.5625 0.625  0.6875 0.625
 0.625  0.625  0.625  0.5625 0.5625 0.5625 0.5625 0.75   0.75   0.75
 0.75   0.75   0.6875 0.75   0.75   0.75   0.6875 0.6875 0.6875 0.625
 0.5    0.5625 0.5    0.6875 0.6875 0.625  0.6875 0.75   0.6875 0.6875
 0.6875 0.6875 0.5625 0.6875 0.6875 0.625  0.5625 0.5625 0.5625 0.625
 0.5    0.5625 0.5    0.625  0.6875 0.75   0.6875 0.75   0.625  0.6875
 0.6875 0.625  0.5625 0.5    0.5625]"
11,3,sklearn.linear_model.SGDClassifier,"[0.25   0.375  0.3125 0.25   0.25   0.25   0.3125 0.4375 0.4375 0.375
 0.4375 0.4375 0.5    0.3125 0.3125 0.375  0.375  0.25   0.3125 0.25
 0.3125 0.3125 0.375  0.375  0.3125 0.375  0.5    0.5625 0.4375 0.25
 0.25   0.3125 0.25   0.375  0.375  0.375  0.375  0.25   0.375  0.375
 0.375  0.375  0.4375 0.5625 0.4375 0.375  0.375  0.375  0.375  0.3125
 0.25   0.25   0.3125 0.25   0.375  0.3125 0.375  0.375  0.5    0.4375
 0.4375 0.5    0.3125 0.4375 0.4375 0.25   0.3125 0.3125 0.375  0.375
 0.4375 0.4375 0.3125 0.375  0.4375 0.4375 0.4375 0.25   0.25   0.25
 0.25   0.3125 0.25   0.25   0.3125 0.25   0.3125 0.3125 0.3125 0.375
 0.5    0.5    0.4375 0.375  0.4375 0.375  0.3125 0.3125 0.4375 0.4375
 0.3125 0.375  0.375  0.3125 0.375  0.375  0.5    0.4375 0.4375 0.4375
 0.375  0.375  0.3125 0.25   0.375  0.25   0.25   0.25   0.4375 0.3125
 0.3125 0.375  0.5    0.4375 0.4375]","[0.75   0.625  0.6875 0.75   0.75   0.75   0.6875 0.5625 0.5625 0.625
 0.5625 0.5625 0.5    0.6875 0.6875 0.625  0.625  0.75   0.6875 0.75
 0.6875 0.6875 0.625  0.625  0.6875 0.625  0.5    0.4375 0.5625 0.75
 0.75   0.6875 0.75   0.625  0.625  0.625  0.625  0.75   0.625  0.625
 0.625  0.625  0.5625 0.4375 0.5625 0.625  0.625  0.625  0.625  0.6875
 0.75   0.75   0.6875 0.75   0.625  0.6875 0.625  0.625  0.5    0.5625
 0.5625 0.5    0.6875 0.5625 0.5625 0.75   0.6875 0.6875 0.625  0.625
 0.5625 0.5625 0.6875 0.625  0.5625 0.5625 0.5625 0.75   0.75   0.75
 0.75   0.6875 0.75   0.75   0.6875 0.75   0.6875 0.6875 0.6875 0.625
 0.5    0.5    0.5625 0.625  0.5625 0.625  0.6875 0.6875 0.5625 0.5625
 0.6875 0.625  0.625  0.6875 0.625  0.625  0.5    0.5625 0.5625 0.5625
 0.625  0.625  0.6875 0.75   0.625  0.75   0.75   0.75   0.5625 0.6875
 0.6875 0.625  0.5    0.5625 0.5625]"
12,3,sklearn.naive_bayes.BernoulliNB,"[0.3125 0.375  0.3125 0.5    0.5    0.375  0.375  0.375  0.375  0.375
 0.4375 0.5625 0.5    0.3125 0.4375 0.375  0.375  0.375  0.3125 0.375
 0.375  0.375  0.5    0.375  0.375  0.5    0.4375 0.4375 0.5    0.25
 0.25   0.4375 0.4375 0.375  0.3125 0.3125 0.375  0.375  0.375  0.4375
 0.3125 0.375  0.4375 0.4375 0.4375 0.4375 0.625  0.5625 0.5    0.4375
 0.4375 0.375  0.3125 0.3125 0.3125 0.375  0.3125 0.4375 0.5625 0.5625
 0.5625 0.5    0.4375 0.5    0.4375 0.4375 0.4375 0.3125 0.25   0.25
 0.4375 0.4375 0.375  0.5    0.4375 0.5    0.5625 0.5    0.4375 0.25
 0.25   0.25   0.375  0.375  0.25   0.375  0.375  0.375  0.3125 0.375
 0.5    0.4375 0.5625 0.375  0.3125 0.375  0.375  0.3125 0.25   0.5625
 0.4375 0.4375 0.5    0.4375 0.4375 0.375  0.375  0.4375 0.4375 0.4375
 0.4375 0.5    0.4375 0.5    0.4375 0.5    0.375  0.3125 0.5    0.3125
 0.3125 0.4375 0.4375 0.4375 0.4375]","[0.6875 0.625  0.6875 0.5    0.5    0.625  0.625  0.625  0.625  0.625
 0.5625 0.4375 0.5    0.6875 0.5625 0.625  0.625  0.625  0.6875 0.625
 0.625  0.625  0.5    0.625  0.625  0.5    0.5625 0.5625 0.5    0.75
 0.75   0.5625 0.5625 0.625  0.6875 0.6875 0.625  0.625  0.625  0.5625
 0.6875 0.625  0.5625 0.5625 0.5625 0.5625 0.375  0.4375 0.5    0.5625
 0.5625 0.625  0.6875 0.6875 0.6875 0.625  0.6875 0.5625 0.4375 0.4375
 0.4375 0.5    0.5625 0.5    0.5625 0.5625 0.5625 0.6875 0.75   0.75
 0.5625 0.5625 0.625  0.5    0.5625 0.5    0.4375 0.5    0.5625 0.75
 0.75   0.75   0.625  0.625  0.75   0.625  0.625  0.625  0.6875 0.625
 0.5    0.5625 0.4375 0.625  0.6875 0.625  0.625  0.6875 0.75   0.4375
 0.5625 0.5625 0.5    0.5625 0.5625 0.625  0.625  0.5625 0.5625 0.5625
 0.5625 0.5    0.5625 0.5    0.5625 0.5    0.625  0.6875 0.5    0.6875
 0.6875 0.5625 0.5625 0.5625 0.5625]"
13,3,sklearn.naive_bayes.MultinomialNB,"[0.3125 0.375  0.375  0.5    0.4375 0.3125 0.375  0.3125 0.375  0.375
 0.4375 0.5625 0.5    0.3125 0.375  0.375  0.375  0.3125 0.3125 0.375
 0.375  0.4375 0.4375 0.375  0.375  0.4375 0.4375 0.4375 0.5    0.3125
 0.25   0.4375 0.4375 0.375  0.3125 0.3125 0.3125 0.3125 0.4375 0.4375
 0.3125 0.375  0.4375 0.4375 0.4375 0.4375 0.625  0.5625 0.5    0.4375
 0.4375 0.375  0.3125 0.3125 0.375  0.375  0.3125 0.375  0.5625 0.5625
 0.5625 0.5    0.4375 0.5    0.4375 0.4375 0.5    0.3125 0.25   0.375
 0.375  0.4375 0.375  0.5    0.4375 0.4375 0.4375 0.375  0.375  0.25
 0.25   0.25   0.375  0.375  0.3125 0.375  0.375  0.375  0.3125 0.375
 0.5    0.4375 0.5625 0.375  0.3125 0.4375 0.375  0.3125 0.3125 0.5
 0.375  0.375  0.4375 0.4375 0.375  0.3125 0.375  0.4375 0.4375 0.375
 0.4375 0.5    0.5    0.5    0.375  0.4375 0.375  0.3125 0.4375 0.3125
 0.375  0.4375 0.4375 0.4375 0.5   ]","[0.6875 0.625  0.625  0.5    0.5625 0.6875 0.625  0.6875 0.625  0.625
 0.5625 0.4375 0.5    0.6875 0.625  0.625  0.625  0.6875 0.6875 0.625
 0.625  0.5625 0.5625 0.625  0.625  0.5625 0.5625 0.5625 0.5    0.6875
 0.75   0.5625 0.5625 0.625  0.6875 0.6875 0.6875 0.6875 0.5625 0.5625
 0.6875 0.625  0.5625 0.5625 0.5625 0.5625 0.375  0.4375 0.5    0.5625
 0.5625 0.625  0.6875 0.6875 0.625  0.625  0.6875 0.625  0.4375 0.4375
 0.4375 0.5    0.5625 0.5    0.5625 0.5625 0.5    0.6875 0.75   0.625
 0.625  0.5625 0.625  0.5    0.5625 0.5625 0.5625 0.625  0.625  0.75
 0.75   0.75   0.625  0.625  0.6875 0.625  0.625  0.625  0.6875 0.625
 0.5    0.5625 0.4375 0.625  0.6875 0.5625 0.625  0.6875 0.6875 0.5
 0.625  0.625  0.5625 0.5625 0.625  0.6875 0.625  0.5625 0.5625 0.625
 0.5625 0.5    0.5    0.5    0.625  0.5625 0.625  0.6875 0.5625 0.6875
 0.625  0.5625 0.5625 0.5625 0.5   ]"
14,3,sklearn.neighbors.KNeighborsClassifier,"[0.4375 0.4375 0.5625 0.4375 0.4375 0.5    0.5    0.4375 0.5    0.4375
 0.5625 0.625  0.5625 0.4375 0.375  0.375  0.4375 0.4375 0.4375 0.375
 0.3125 0.375  0.375  0.5    0.375  0.4375 0.625  0.625  0.625  0.4375
 0.4375 0.4375 0.375  0.4375 0.375  0.375  0.4375 0.4375 0.4375 0.5
 0.375  0.4375 0.5625 0.5625 0.5    0.375  0.5625 0.5625 0.4375 0.3125
 0.4375 0.4375 0.4375 0.4375 0.4375 0.4375 0.4375 0.4375 0.5625 0.5625
 0.5625 0.5625 0.5625 0.625  0.5    0.5    0.5    0.4375 0.4375 0.5
 0.5    0.4375 0.5    0.4375 0.625  0.5625 0.5625 0.4375 0.4375 0.4375
 0.3125 0.375  0.4375 0.375  0.4375 0.375  0.4375 0.5    0.5    0.4375
 0.5625 0.625  0.625  0.5    0.5    0.5    0.5625 0.375  0.5625 0.3125
 0.4375 0.5    0.375  0.4375 0.4375 0.4375 0.5625 0.5625 0.625  0.5625
 0.5625 0.625  0.4375 0.375  0.4375 0.375  0.4375 0.5    0.4375 0.375
 0.5    0.4375 0.5    0.5625 0.625 ]","[0.5625 0.5625 0.4375 0.5625 0.5625 0.5    0.5    0.5625 0.5    0.5625
 0.4375 0.375  0.4375 0.5625 0.625  0.625  0.5625 0.5625 0.5625 0.625
 0.6875 0.625  0.625  0.5    0.625  0.5625 0.375  0.375  0.375  0.5625
 0.5625 0.5625 0.625  0.5625 0.625  0.625  0.5625 0.5625 0.5625 0.5
 0.625  0.5625 0.4375 0.4375 0.5    0.625  0.4375 0.4375 0.5625 0.6875
 0.5625 0.5625 0.5625 0.5625 0.5625 0.5625 0.5625 0.5625 0.4375 0.4375
 0.4375 0.4375 0.4375 0.375  0.5    0.5    0.5    0.5625 0.5625 0.5
 0.5    0.5625 0.5    0.5625 0.375  0.4375 0.4375 0.5625 0.5625 0.5625
 0.6875 0.625  0.5625 0.625  0.5625 0.625  0.5625 0.5    0.5    0.5625
 0.4375 0.375  0.375  0.5    0.5    0.5    0.4375 0.625  0.4375 0.6875
 0.5625 0.5    0.625  0.5625 0.5625 0.5625 0.4375 0.4375 0.375  0.4375
 0.4375 0.375  0.5625 0.625  0.5625 0.625  0.5625 0.5    0.5625 0.625
 0.5    0.5625 0.5    0.4375 0.375 ]"
15,3,sklearn.neural_network.MLPClassifier,"[0.3125 0.3125 0.25   0.25   0.25   0.25   0.3125 0.3125 0.3125 0.4375
 0.5    0.5    0.5625 0.3125 0.3125 0.3125 0.4375 0.3125 0.3125 0.3125
 0.25   0.25   0.375  0.3125 0.375  0.375  0.4375 0.5    0.5    0.25
 0.25   0.3125 0.25   0.375  0.5    0.375  0.25   0.375  0.375  0.375
 0.375  0.4375 0.5    0.5625 0.4375 0.375  0.4375 0.5    0.375  0.375
 0.25   0.3125 0.25   0.3125 0.3125 0.3125 0.375  0.375  0.5    0.5625
 0.5625 0.4375 0.375  0.375  0.375  0.4375 0.375  0.3125 0.375  0.4375
 0.4375 0.375  0.3125 0.375  0.4375 0.4375 0.4375 0.25   0.25   0.3125
 0.25   0.25   0.25   0.3125 0.3125 0.25   0.3125 0.375  0.3125 0.4375
 0.5    0.4375 0.5625 0.4375 0.3125 0.3125 0.375  0.25   0.5    0.4375
 0.375  0.3125 0.3125 0.3125 0.3125 0.375  0.4375 0.5    0.5    0.375
 0.4375 0.4375 0.375  0.25   0.25   0.25   0.25   0.25   0.375  0.3125
 0.3125 0.375  0.5    0.4375 0.5   ]","[0.6875 0.6875 0.75   0.75   0.75   0.75   0.6875 0.6875 0.6875 0.5625
 0.5    0.5    0.4375 0.6875 0.6875 0.6875 0.5625 0.6875 0.6875 0.6875
 0.75   0.75   0.625  0.6875 0.625  0.625  0.5625 0.5    0.5    0.75
 0.75   0.6875 0.75   0.625  0.5    0.625  0.75   0.625  0.625  0.625
 0.625  0.5625 0.5    0.4375 0.5625 0.625  0.5625 0.5    0.625  0.625
 0.75   0.6875 0.75   0.6875 0.6875 0.6875 0.625  0.625  0.5    0.4375
 0.4375 0.5625 0.625  0.625  0.625  0.5625 0.625  0.6875 0.625  0.5625
 0.5625 0.625  0.6875 0.625  0.5625 0.5625 0.5625 0.75   0.75   0.6875
 0.75   0.75   0.75   0.6875 0.6875 0.75   0.6875 0.625  0.6875 0.5625
 0.5    0.5625 0.4375 0.5625 0.6875 0.6875 0.625  0.75   0.5    0.5625
 0.625  0.6875 0.6875 0.6875 0.6875 0.625  0.5625 0.5    0.5    0.625
 0.5625 0.5625 0.625  0.75   0.75   0.75   0.75   0.75   0.625  0.6875
 0.6875 0.625  0.5    0.5625 0.5   ]"
16,3,sklearn.tree.DecisionTreeClassifier,"[0.4375 0.4375 0.4375 0.375  0.375  0.375  0.375  0.3125 0.375  0.375
 0.4375 0.4375 0.4375 0.4375 0.375  0.25   0.5    0.4375 0.4375 0.375
 0.375  0.3125 0.375  0.4375 0.375  0.5    0.5    0.4375 0.4375 0.3125
 0.25   0.3125 0.25   0.4375 0.375  0.5    0.375  0.3125 0.375  0.4375
 0.375  0.375  0.5    0.4375 0.5    0.3125 0.25   0.375  0.4375 0.5
 0.3125 0.3125 0.3125 0.375  0.3125 0.3125 0.375  0.4375 0.4375 0.5
 0.4375 0.3125 0.4375 0.375  0.375  0.4375 0.4375 0.375  0.3125 0.4375
 0.5    0.375  0.375  0.375  0.4375 0.5    0.5    0.25   0.3125 0.25
 0.4375 0.4375 0.375  0.3125 0.25   0.25   0.3125 0.375  0.375  0.375
 0.4375 0.4375 0.5625 0.25   0.3125 0.5625 0.5    0.5    0.375  0.5
 0.375  0.3125 0.4375 0.3125 0.3125 0.375  0.4375 0.5625 0.5    0.3125
 0.3125 0.3125 0.3125 0.3125 0.3125 0.4375 0.375  0.3125 0.3125 0.3125
 0.3125 0.5    0.4375 0.4375 0.4375]","[0.5625 0.5625 0.5625 0.625  0.625  0.625  0.625  0.6875 0.625  0.625
 0.5625 0.5625 0.5625 0.5625 0.625  0.75   0.5    0.5625 0.5625 0.625
 0.625  0.6875 0.625  0.5625 0.625  0.5    0.5    0.5625 0.5625 0.6875
 0.75   0.6875 0.75   0.5625 0.625  0.5    0.625  0.6875 0.625  0.5625
 0.625  0.625  0.5    0.5625 0.5    0.6875 0.75   0.625  0.5625 0.5
 0.6875 0.6875 0.6875 0.625  0.6875 0.6875 0.625  0.5625 0.5625 0.5
 0.5625 0.6875 0.5625 0.625  0.625  0.5625 0.5625 0.625  0.6875 0.5625
 0.5    0.625  0.625  0.625  0.5625 0.5    0.5    0.75   0.6875 0.75
 0.5625 0.5625 0.625  0.6875 0.75   0.75   0.6875 0.625  0.625  0.625
 0.5625 0.5625 0.4375 0.75   0.6875 0.4375 0.5    0.5    0.625  0.5
 0.625  0.6875 0.5625 0.6875 0.6875 0.625  0.5625 0.4375 0.5    0.6875
 0.6875 0.6875 0.6875 0.6875 0.6875 0.5625 0.625  0.6875 0.6875 0.6875
 0.6875 0.5    0.5625 0.5625 0.5625]"
17,3,sklearn.tree.ExtraTreeClassifier,"[0.5625 0.3125 0.4375 0.4375 0.4375 0.4375 0.375  0.375  0.375  0.5
 0.5625 0.5625 0.4375 0.4375 0.375  0.375  0.375  0.3125 0.5625 0.375
 0.4375 0.375  0.3125 0.375  0.5    0.4375 0.5    0.5625 0.4375 0.25
 0.25   0.375  0.4375 0.375  0.375  0.375  0.375  0.4375 0.375  0.375
 0.4375 0.5    0.5    0.5    0.5    0.625  0.3125 0.5    0.4375 0.25
 0.3125 0.375  0.375  0.375  0.375  0.375  0.5    0.5    0.5625 0.5
 0.5625 0.5625 0.5    0.5    0.375  0.5625 0.4375 0.375  0.375  0.375
 0.4375 0.4375 0.375  0.5    0.5625 0.5    0.5    0.375  0.3125 0.5
 0.375  0.3125 0.375  0.5    0.3125 0.4375 0.375  0.4375 0.5    0.4375
 0.4375 0.5625 0.5625 0.5    0.5    0.4375 0.375  0.375  0.5    0.25
 0.4375 0.375  0.4375 0.375  0.375  0.375  0.4375 0.5    0.4375 0.5
 0.4375 0.4375 0.5    0.4375 0.3125 0.4375 0.3125 0.4375 0.375  0.3125
 0.3125 0.4375 0.5625 0.5    0.5   ]","[0.4375 0.6875 0.5625 0.5625 0.5625 0.5625 0.625  0.625  0.625  0.5
 0.4375 0.4375 0.5625 0.5625 0.625  0.625  0.625  0.6875 0.4375 0.625
 0.5625 0.625  0.6875 0.625  0.5    0.5625 0.5    0.4375 0.5625 0.75
 0.75   0.625  0.5625 0.625  0.625  0.625  0.625  0.5625 0.625  0.625
 0.5625 0.5    0.5    0.5    0.5    0.375  0.6875 0.5    0.5625 0.75
 0.6875 0.625  0.625  0.625  0.625  0.625  0.5    0.5    0.4375 0.5
 0.4375 0.4375 0.5    0.5    0.625  0.4375 0.5625 0.625  0.625  0.625
 0.5625 0.5625 0.625  0.5    0.4375 0.5    0.5    0.625  0.6875 0.5
 0.625  0.6875 0.625  0.5    0.6875 0.5625 0.625  0.5625 0.5    0.5625
 0.5625 0.4375 0.4375 0.5    0.5    0.5625 0.625  0.625  0.5    0.75
 0.5625 0.625  0.5625 0.625  0.625  0.625  0.5625 0.5    0.5625 0.5
 0.5625 0.5625 0.5    0.5625 0.6875 0.5625 0.6875 0.5625 0.625  0.6875
 0.6875 0.5625 0.4375 0.5    0.5   ]"
18,6,SVC_linear,"[0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.35 0.45 0.35 0.55 0.5  0.55 0.5
 0.5  0.45 0.45 0.45 0.4  0.4  0.4  0.4  0.4  0.45 0.35 0.4  0.4  0.4
 0.35 0.45 0.5  0.5  0.5  0.45 0.5  0.5  0.5  0.4  0.45 0.45 0.4  0.4
 0.45 0.45 0.4  0.4  0.4  0.35 0.4  0.45 0.5  0.5  0.55 0.55 0.5  0.45
 0.4  0.45 0.45 0.4  0.4  0.4  0.4  0.4  0.45 0.4  0.4  0.4  0.45 0.4
 0.5  0.5  0.55 0.5  0.5  0.5  0.45 0.45 0.5  0.4  0.4  0.4  0.4  0.5
 0.55 0.4  0.4  0.4  0.45 0.4  0.5  0.5  0.45 0.55 0.5  0.45 0.5  0.4
 0.4  0.45 0.4  0.4  0.4  0.45 0.45 0.4  0.4  0.4  0.4  0.4  0.5  0.5
 0.55 0.5  0.5  0.5  0.45 0.45 0.5  0.45 0.4  0.35 0.35 0.45 0.4 ]","[0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.65 0.55 0.65 0.45 0.5  0.45 0.5
 0.5  0.55 0.55 0.55 0.6  0.6  0.6  0.6  0.6  0.55 0.65 0.6  0.6  0.6
 0.65 0.55 0.5  0.5  0.5  0.55 0.5  0.5  0.5  0.6  0.55 0.55 0.6  0.6
 0.55 0.55 0.6  0.6  0.6  0.65 0.6  0.55 0.5  0.5  0.45 0.45 0.5  0.55
 0.6  0.55 0.55 0.6  0.6  0.6  0.6  0.6  0.55 0.6  0.6  0.6  0.55 0.6
 0.5  0.5  0.45 0.5  0.5  0.5  0.55 0.55 0.5  0.6  0.6  0.6  0.6  0.5
 0.45 0.6  0.6  0.6  0.55 0.6  0.5  0.5  0.55 0.45 0.5  0.55 0.5  0.6
 0.6  0.55 0.6  0.6  0.6  0.55 0.55 0.6  0.6  0.6  0.6  0.6  0.5  0.5
 0.45 0.5  0.5  0.5  0.55 0.55 0.5  0.55 0.6  0.65 0.65 0.55 0.6 ]"
19,6,SVC_poly,"[0.45 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.5  0.5  0.5  0.5
 0.5  0.45 0.45 0.45 0.45 0.45 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.5  0.5  0.5  0.5  0.5  0.45 0.45 0.45 0.45 0.45 0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.5  0.5  0.5  0.5  0.5  0.45
 0.45 0.45 0.45 0.45 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.5  0.5  0.5  0.5  0.5  0.45 0.45 0.45 0.45 0.45 0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.5  0.5  0.5  0.5  0.5  0.45 0.45 0.45
 0.45 0.45 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.5  0.5
 0.5  0.5  0.5  0.45 0.45 0.45 0.45 0.45 0.4  0.4  0.4  0.4  0.4 ]","[0.55 0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.5  0.5  0.5  0.5
 0.5  0.55 0.55 0.55 0.55 0.55 0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6
 0.6  0.6  0.5  0.5  0.5  0.5  0.5  0.55 0.55 0.55 0.55 0.55 0.6  0.6
 0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.5  0.5  0.5  0.5  0.5  0.55
 0.55 0.55 0.55 0.55 0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6
 0.5  0.5  0.5  0.5  0.5  0.55 0.55 0.55 0.55 0.55 0.6  0.6  0.6  0.6
 0.6  0.6  0.6  0.6  0.6  0.6  0.5  0.5  0.5  0.5  0.5  0.55 0.55 0.55
 0.55 0.55 0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.5  0.5
 0.5  0.5  0.5  0.55 0.55 0.55 0.55 0.55 0.6  0.6  0.6  0.6  0.6 ]"
20,6,SVC_rbf,"[0.5  0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.55 0.55 0.55 0.55
 0.55 0.5  0.5  0.5  0.5  0.5  0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45
 0.45 0.45 0.55 0.55 0.55 0.55 0.55 0.5  0.5  0.55 0.55 0.5  0.45 0.45
 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.55 0.55 0.55 0.55 0.55 0.5
 0.5  0.5  0.55 0.55 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45
 0.55 0.55 0.55 0.55 0.55 0.5  0.5  0.5  0.5  0.5  0.45 0.45 0.45 0.45
 0.45 0.45 0.45 0.45 0.45 0.45 0.55 0.55 0.55 0.55 0.55 0.55 0.5  0.5
 0.5  0.5  0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.55 0.55
 0.55 0.55 0.55 0.5  0.5  0.5  0.5  0.5  0.45 0.45 0.45 0.45 0.45]","[0.5  0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.45 0.45 0.45 0.45
 0.45 0.5  0.5  0.5  0.5  0.5  0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55
 0.55 0.55 0.45 0.45 0.45 0.45 0.45 0.5  0.5  0.45 0.45 0.5  0.55 0.55
 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.45 0.45 0.45 0.45 0.45 0.5
 0.5  0.5  0.45 0.45 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55
 0.45 0.45 0.45 0.45 0.45 0.5  0.5  0.5  0.5  0.5  0.55 0.55 0.55 0.55
 0.55 0.55 0.55 0.55 0.55 0.55 0.45 0.45 0.45 0.45 0.45 0.45 0.5  0.5
 0.5  0.5  0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.45 0.45
 0.45 0.45 0.45 0.5  0.5  0.5  0.5  0.5  0.55 0.55 0.55 0.55 0.55]"
21,6,SVC_sigmoid,"[0.6  0.5  0.6  0.55 0.55 0.6  0.7  0.5  0.6  0.5  0.55 0.45 0.55 0.5
 0.5  0.55 0.55 0.65 0.6  0.5  0.65 0.55 0.6  0.4  0.55 0.6  0.7  0.7
 0.45 0.6  0.55 0.7  0.55 0.45 0.55 0.55 0.6  0.65 0.6  0.5  0.65 0.55
 0.55 0.55 0.55 0.55 0.6  0.7  0.5  0.6  0.45 0.75 0.55 0.65 0.6  0.6
 0.55 0.5  0.6  0.6  0.55 0.65 0.5  0.5  0.6  0.6  0.65 0.65 0.6  0.6
 0.55 0.65 0.5  0.55 0.5  0.55 0.5  0.55 0.5  0.6  0.5  0.65 0.6  0.45
 0.45 0.6  0.6  0.5  0.65 0.6  0.6  0.65 0.55 0.5  0.55 0.55 0.6  0.6
 0.65 0.6  0.55 0.65 0.5  0.55 0.5  0.7  0.65 0.65 0.55 0.55 0.5  0.55
 0.5  0.55 0.55 0.55 0.55 0.6  0.65 0.6  0.55 0.65 0.5  0.55 0.45]","[0.4  0.5  0.4  0.45 0.45 0.4  0.3  0.5  0.4  0.5  0.45 0.55 0.45 0.5
 0.5  0.45 0.45 0.35 0.4  0.5  0.35 0.45 0.4  0.6  0.45 0.4  0.3  0.3
 0.55 0.4  0.45 0.3  0.45 0.55 0.45 0.45 0.4  0.35 0.4  0.5  0.35 0.45
 0.45 0.45 0.45 0.45 0.4  0.3  0.5  0.4  0.55 0.25 0.45 0.35 0.4  0.4
 0.45 0.5  0.4  0.4  0.45 0.35 0.5  0.5  0.4  0.4  0.35 0.35 0.4  0.4
 0.45 0.35 0.5  0.45 0.5  0.45 0.5  0.45 0.5  0.4  0.5  0.35 0.4  0.55
 0.55 0.4  0.4  0.5  0.35 0.4  0.4  0.35 0.45 0.5  0.45 0.45 0.4  0.4
 0.35 0.4  0.45 0.35 0.5  0.45 0.5  0.3  0.35 0.35 0.45 0.45 0.5  0.45
 0.5  0.45 0.45 0.45 0.45 0.4  0.35 0.4  0.45 0.35 0.5  0.45 0.55]"
